id-EP2383139B1    abstract-
id-US8565953B2    abstract-A power supply system includes a main power storage device and a plurality of sub power storage devices. A converter is connected to a selected one of the sub power storage devices to convert voltage between the selected sub power storage device and an electric power feeding line bidirectionally. The sub power storage device undergoes a connection switching process, and when the last sub power storage device is currently used, then, in accordance with that sub power storage device's SOC and the vehicle's state, a request is generated to disconnect the sub power storage device and a relay is turned off. In doing so, if a process is currently performed for starting or stopping an engine, generating the request is refrained even if a decreased SOC is sensed. Similarly, if a process is performed to disconnect a sub power storage device, and therewhile a request is generated to start/stop the engine, starting the process performed for starting or stopping the engine is refrained.

id-EP2444269B1    abstract-

id-US8765312B2    abstract-A load variation detecting section determines whether or not the actual load variation falls below a load variation threshold stored in a memory. If a load variation detecting section determines that a specific time period (for example, one minute) has elapsed since the actual load variation fell below a load variation threshold, a power supply section applies same power to reactors for the respective phases. On the other hand, a heat dissipation property calculating section measures temperature-rise rates of the elements for the respective phases, ranks the rates in order from the one having a higher heat dissipation property, and notifies the priority drive phase determining section of the result. A priority drive phase determining section chooses a phase having the highest heat dissipation property as a priority drive phase.

id-US20100307847A1    abstract-This disclosure describes an electric drive ground transportation vehicle, comprising a first energy storage subsystem and at least one other energy storage subsystem, at least one energy regeneration subsystem, at least one energy management controller, wherein said controller controls the routing of energy between the vehicle's subsystems based on the status, capabilities, and demands of the various subsystems, and the requirements imposed on the vehicle, and said at least one energy regeneration subsystem can regenerate energy in said first energy storage subsystem and/or said at least one other energy storage subsystem while the vehicle is in operation.

id-US9937782B2    abstract-There is provided a vehicle having a drive system. The drive system includes an engine for providing electrical power for propelling the vehicle, an electrical energy storage device, a first motor for driving a rotation of a first shaft of the vehicle, and a second motor for driving a rotation of a second shaft of the vehicle. The drive system is configured to operate in a first mode, wherein in the first mode, power for each of the first motor and the second motor is provided exclusively by the electrical energy storage device.

id-US8283795B2    abstract-A system in an electric vehicle converts the mechanical energy resulting from movement of the vehicle chassis to electric energy. The system has one or more energy conversion units including an alternator with a rotatable shaft and a weighted fly wheel fixed to the shaft. A female receptor on an end of the alternator shaft is disposed in spaced, axial alignment with a male driver on the end of a spiral ratcheting shaft that is operatively engaged with a pivoting lever and the chassis of the vehicle, whereupon upward and downward motion of the chassis frame causes the male driver to move between engagement and disengagement with the female receptor. A ratchet mechanism drives rotation of the spiral ratcheting shaft upon engagement of the male driver with the female receptor, thereby rotating the female receptor, flywheel and alternator shaft. The male driver disengages from the female receptor, allowing the fly wheel and alternator shaft to freely rotate in order to generate electric energy which is used to continuously charge a bank of batteries for powering the electric vehicle.

id-US9162657B2    abstract-An automotive braking system includes a windshield wiper system, a traction wheel, and a non-friction brake system configured to apply a braking force to the traction wheel. The system also includes one or more controllers operatively connected with the windshield wiper system, and configured to, in response to a braking request, command the non-friction brake system to apply the braking force to the traction wheel. The braking force has a magnitude that depends on whether the windshield wiper system is active.

id-EP2460248B1    abstract-

id-US8957610B2    abstract-A multi-port reconfigurable battery has at least one bank of statically joined series connected battery cells, each including a positive and negative pole connected through switches to respective output connections on at least one port. Processor controlled switches reconfigure the cells to provide power for electrical loads on one or more ports and simultaneously provide charging on one or more other ports. An alternative configuration divides groups of series connected cells into separate battery banks that permit other configurations. Ports are configurable to share one electrically common connection with other ports providing a simplified configuration (multi-tap reconfigurable battery). Applications include selectable motor speed control and battery regeneration schemes matched to motor output, and single or multiphase AC power output at selectable frequencies for use as an Uninterruptible Power Supply. The battery is also described as a power source for a forced-air induction system (e.g. electric supercharger) for a combustion engine.

id-US8959912B2    abstract-A vehicle includes an internal-combustion engine for driving a drive train of the vehicle, at least one charger for increasing the pressure of the air supplied to the internal-combustion engine and an electrical machine which can be or is coupled to the charger in a torque-transmitting manner and is provided for driving or supporting the drive of the charger. The drive train can be or is coupled with the electrical machine in a torque-transmitting manner.

id-US8816613B2    abstract-A reconfigurable battery has at least one bank of statically joined series connected battery cells, each cell including a positive and a negative pole. The poles connect through switches to respective output connections. Activating a set of processor controlled switches reconfigures at least some of the battery cells into a configuration to provide a voltage across the output connections. The output battery voltage may vary intermediately between zero volts and the maximum voltage produced by the series connected battery cells.      An alternative configuration of switches divides groups of series connected battery cells into separate battery banks that permit other battery cell configurations. Duty cycle modulation of the switches allows intermediate control of output voltage with reduced switching transients. Reconfigurable battery cells used in combination with an electric motor permit selectable speed control and battery regeneration schemes matched to motor output.

id-US9623864B2    abstract-A system is provided for managing torque in a vehicle driveline coupled to an internal combustion engine and to a hybrid motor/generator. An engine control circuit provides to a transmission control circuit an engine torque value corresponding to torque applied by the engine to the driveline. A hybrid control circuit provides to the transmission control circuit a motor torque value corresponding to torque applied by the hybrid motor/generator to the driveline. The transmission control circuit controls operation of at least one friction device and controls shifting of the transmission, and also manages torque applied to the drive line by the engine and by the hybrid motor/generator based on the engine torque value and the motor torque value such that the friction device control and shift schedule instructions do not require modification to accommodate inclusion of the hybrid motor/generator in the system or exclusion of the hybrid motor/generator from the system.

id-EP2460683B1    abstract-

id-US8727053B2    abstract-In the case where a vehicle  3  runs forward, when both two electric motors  2 A,  2 B power the vehicle, an oil pressure controller  48  releases hydraulic brakes  60 A,  60 B; when both the two electric motors  2 A,  2 B perform a regenerative braking, actuates the hydraulic brakes  60 A,  60 B. When one of the two electric motors  2 A,  2 B powers the vehicle and the other motor performs regenerative braking, the oil pressure controller  48  controls releases or actuates the hydraulic brakes  60 A,  60 B based on a power driving torque and a regenerative braking torque.

id-US8615350B2    abstract-Guidance devices, methods, and programs acquire a current speed of a vehicle and calculate a regeneration upper limit operation amount of the regenerative brake based on the current speed of the vehicle. The devices, methods, and programs acquire a deceleration target speed, acquire a deceleration target position, calculate a distance to the deceleration target position, and calculate a deceleration required operation amount of the brake pedal required for reducing the current speed of the vehicle to the deceleration target speed at the deceleration target position based on the acquired current speed of the vehicle, the acquired deceleration target speed, and the calculated distance to the deceleration target position. The devices, methods, and programs communicate guidance regarding the operation amount of the brake pedal based on the calculated regeneration upper limit operation amount and the calculated deceleration required operation amount.

id-JP5305025B2    abstract-

id-US9221346B2    abstract-A propulsion control apparatus for an electric motor car includes: an inverter apparatus connected to a DC power supply; a motor connected to an output of the inverter apparatus; a converter apparatus connected to an input of the inverter apparatus; and a power storage apparatus connected to an output of the converter apparatus, is configured to charge/discharge a part of power running power or regenerative power of the motor to/from the power storage apparatus. The converter apparatus includes a converter control unit that generates, based on a regeneration state signal as a signal indicating a suppression state of the regenerative power or regenerative torque or regenerative current equivalent to the regenerative power, a charging current command value, generates a charging and discharging current command value of the converter apparatus based on the charging current command value, and performs control.

id-JP5226627B2    abstract-

id-US20110109158A1    abstract-An energy conversion system (ECS) is described for energy conversion and distribution including the conversion of vehicle-stored energy into electrical energy and the distribution of the electrical energy locally at the home or via a utility grid level. The ECS includes a system coupled or connected to a vehicle powertrain and comprising a storage cell, a control and monitoring device, a converter unit that converts direct current (DC) energy to alternating current (AC) energy (also referred to as a converter or as an inverter), and an electric generator which extracts kinetic energy created by a moving object or vehicle, converting it into electric energy. This energy is stored in discrete storage cells in the object or vehicle until it can be downloaded into an electrical distribution system or grid.

id-JP5869523B2    abstract-

id-US20110017529A1    abstract-Truly electric cars may make other cars obsolete. Not just gasoline cars, but other electric cars. Unlike gasoline cars, truly electric cars can be divided up into modules. Different fuels—gasoline, electricity from batteries, hydrogen—can be used to power the car by replacing a power unit. Car bodies can be updated to conform to changing fashion. Even while keeping the motors that power the car, still good for a million miles. Functions like four-wheel drive and electronic stability control can be done in software, so they can be fixed and upgraded cheaply. Motor controls can be software-based too, and upgraded over the Internet rather than requiring a mechanic's services. With electric motors in a car's wheels, it can beat any gasoline car, going from 0 to 100 miles per hour in 10 seconds, while getting 100 miles per gallon and going 1,000 miles on a tank of gas.

id-US20110000721A1    abstract-In various embodiments, the present disclosure provides systems and methods for providing electrical powered load assist to an internal combustion engine of vehicle.

id-WO2011012188A1    abstract-The roof module is installed on the roof of the vehicle. The sensors are made up of a self-supporting frame and a trailer designed from the back of the train. There is at least one component that stores electrical energy. Between the component power and the roof, there's an arrow holder.
id-EP2460941A1    abstract-A revolving drive device (60) comprises a revolving bearing (61) having an outer ring (61a) attached to a vehicle body frame (21) and an inner ring (61b) attached to a travel frame (11), the revolving bearing revolvably supporting the vehicle body frame (21); a first internal gear (62) provided integrally with an inner circumferential surface of the inner ring (61b); a ring-shaped member (63) fitted between the travel frame (11) and the inner ring (61b); a second internal gear (64) provided integrally in an inner circumferential surface of the ring-shaped member (63); a hydraulic revolution motor (65) having a first pinion (65a) attached to an output shaft and meshed with the first internal gear (62), the hydraulic revolution motor being supplied with operating oil and causing the first pinion (65a) to rotate, whereby revolving-drive force is provided to the vehicle body frame (21); and an electric revolution motor (66) having a second pinion (66a) attached to an output shaft and meshed with the second internal gear (64), the electric revolution motor being supplied with electric power and causing the second pinion (66a) to rotate, whereby revolving-drive force is provided to the vehicle body frame (21), and electric power is regenerated from the driven energy received by the vehicle body frame (21). The first internal gear (62) and the second internal gear (64) have different numbers of teeth.

id-WO2011002342A1    abstract-The electric vehicle shall contain a reversible power supply, several electric motors connected to the wheels through mechanical transmission, one or more reversible converters controlling the speed and/or timing of the specified electric motors, a large capacitor (supercapacitor) and a ballast resistor. The vehicle is equipped with a dc to dc upward/downward type, two current sensors, two voltage sensors, a vehicle speed sensor, a speed sensor of one of the electric motors and a control system. The outputs of the specified sensors, together with the output of the speed sensor, are connected to the inputs of the control system, the outputs of which are connected to the control inputs of the converter and the discharge key. The technical result is a reduction in energy losses due to an increase in the energy recovery rate.
id-EP2452848B1    abstract-

id-JP2011031698A    abstract-[challenges] the challenge is to provide a regenerative power control device for hybrid four-wheel drive vehicles that can improve yaw stability during regenerative braking. In the above subject, the first drive wheel, which is always driven on one side of the front and rear wheels, is driven by the first power source (such as the engine), and the second drive wheel, which is always driven on the other side of the front and rear wheels, is driven by the second power source (such as the motor), and the clutch mechanism is generated by the clutch mechanism. Therefore, the mechanical connection between the first drive wheel and the second drive wheel can be changed from open to direct connection. This can be achieved by setting the force larger than the ideal braking force distribution. Select diagram in figure 7.
id-EP2472144B1    abstract-

id-US8952563B2    abstract-A potential energy storage system incorporating multiple track mounted shuttle units having motor/generator drive bogies and structure with an integral transfer mechanism for removably carrying energy storage masses from a first lower elevation storage yard to a second higher elevation storage yard employing excess energy from the electrical grid driving the motors, removing the masses in the second storage yard for energy storage, retrieving the masses and returning the masses from the second storage yard to the first storage yard recovering electrical energy through the generators.

id-JP5355641B2    abstract-

id-US8365849B2    abstract-Systems for towing a trailer by a towing vehicle and a method for controlling such a system are disclosed. The systems and method are configured to maintain a constant towing load on the towing vehicle as well as optimizing other performance criteria such as fuel efficiency. The system comprises a closed loop controller, a towing arm assembly, a load measuring device, an electric hub motor, brakes, a motor controller and a brake controller disposed on the trailer. In another embodiment, two separate systems are installed, one on each side of the trailer. A load force feeds into a PID controller programmed with preset proportional, differential and integral parameters. The PID controller generates a command signal to either modulate the brakes or motor up or down depending on the sign of the command signal. A process output updates the system which continuously adjusts based on driving conditions.

id-US8738260B2    abstract-A brake control system includes: a friction brake unit for generating a friction braking force; a regenerative brake unit for generating a regenerative braking force; and a control unit for controlling the regenerative and friction brake units based on a regenerative target value and a friction target value defined based on a target deceleration, and for controlling a braking force by selecting one of a plurality of control modes including both a regeneration permission mode in which a total braking force is generated by the regenerative and friction braking forces, and a regeneration prohibition mode in which the target deceleration is generated by the friction braking force. In the permission mode, the control unit generates the total force by providing a delay, while in the prohibition mode, the control unit provides a delay smaller than the above delay to the friction braking force or does not provide a delay.

id-US8952564B2    abstract-A PLG-ECU for external charging is provided separately from an HV-ECU for vehicle running, and configured to be capable of controlling external charging relays to be turned on/off. A sub DC/DC converter converting the output voltage of a charger into an auxiliary system voltage at the time of external charging is provided separately from a main DC/DC converter of large capacity used at the time of vehicle running. At the time of external charging, PLG-ECU can execute external charging without starting a vehicle running system while sub DC/DC converter can generate an auxiliary system voltage. Since external charging can be executed while system main relays each are kept turned off, a high voltage is not applied to components at the succeeding stage. Consequently, a main battery can be externally charged without exerting any influence on the durability and the life of each component of the vehicle running system.

id-EP2466727B1    abstract-

id-EP2470390B1    abstract-

id-EP2474759B1    abstract-

id-US8242737B2    abstract-In a motor-driven vehicle using power stored in a secondary battery as a source of motive power in which part of vehicle braking is achieved by regenerative braking by generating electrical energy absorbed by charging the secondary battery, the state of charge of the secondary battery is adjusted during charging so that, when charging is completed, the state of charge of the battery will be such that it is still capable of receiving energy generated during regenerative braking. During charging, after the battery has been charged to a target charge level, and battery temperature has subsequently changed, a state where the battery is still capable of receiving energy generated during regenerative braking can be achieved by slightly discharging the battery depending on the temperature of the battery. Such slight discharge of the battery can be obtained by powering an electric heater ( 22 ) in an engine cooling water circuit or operating a generator ( 7 ) as a motor for motoring the vehicle engine ( 8 ).

id-US8608256B2    abstract-A hydraulic control method of a regenerative braking system for vehicles in which a point of time when regenerative braking torque starts to be reduced is predicted and hydraulic control is performed in advance prior to this point of time so as to improve braking performance. A hydraulic braking control unit predicts the point of time when regenerative braking torque starts to be reduced based on vehicle velocity and starts hydraulic control in advance prior to this point of time, thereby improving responsiveness of hydraulic braking force compared to the regenerative braking torque to satisfy braking force required by a driver, and minimizing a deceleration change at the end of regenerative braking to improve braking performance.

id-JP5308268B2    abstract-

id-US9013135B2    abstract-A power converting apparatus for electric motor vehicle propulsion is provided that is suitable for a use in which power regeneration from an inverter unit to a power storing unit or power supply from the power storing unit to the inverter unit is frequently used. The apparatus includes a converter unit that receives input of a power supply voltage from the outside, converts the power supply voltage into a direct current of a predetermined value, and outputs the direct current, the inverter unit that is connected to an output side of the converter unit and drives an electric motor, and the power storing unit that is connected to the output side of the converter unit. A converter control unit included in the converter unit generates a current command for the converter unit and controls charging and discharge currents to and from the power storing unit based on this current command.

id-JP4713690B2    abstract-

id-WO2011022076A3    abstract-An integrated powertrain assembly, comprising, in combination: an electric motor having a hollow motor shaft extending along the axis of the motor; a continuously variable transmission disposed adjacent to the motor and having a hollow CVT shaft; a differential, and a pair of output shafts extending from the differential through the hollow motor shaft and the hollow CVT shaft; wherein the electric motor, the continuously variable transmission, and the differential are axially aligned along a common axis.

id-US20110033733A1    abstract-The present invention is a dual configuration rechargeable battery for an electric powered vehicle where the battery in a first configuration provides a first chemical reaction discharging a battery electrolyte to generate an electrical current and with a reverse current, recharging the battery; and in a second configuration provides a second chemical reaction to generate a reverse electrical current and recharging the battery so that the battery returned to the first configuration is charged. The chemical for the second reaction is depleted and must be replenished to repeat the cycle. The battery in the second configuration provides both the recharging of the electrolyte and an electrical current for an electric powered vehicle while recharging. The charging current are equivalent to the discharging current so that the battery can be designed for operational current and not higher charging currents. Unlike recharging from an external source such as the power grid, the battery is used while recharging.

id-WO2011018576A2    abstract-In the case of a request for acceleration resulting from the operation of an accelerator (9), and in order then to satisfy the delivery of an overall energy supply to an electric motor (3), data are recorded relating to this energy supply (Icharge) which is supplied as the input of a transfer function (23) adapted so that, via a subtor (25), an energy supply instruction is supplied by a supercapacitor (7a), The electrochemical battery (7b) complementing the input of the supercapacitor to achieve the overall energy input.
id-US8428804B2    abstract-A temperature increase of a battery of a vehicle in a schedule effect road range is estimated based on an estimate of energy acquirable by regeneration in the schedule effect road range of the vehicle. A special value of the battery upper limit temperature is designated which is obtained by subtracting the temperature increase from a default value of the battery upper limit temperature. A battery upper limit temperature reduction road range is designated which is located just prior to the schedule effect road range. While the vehicle runs the battery upper limit temperature reduction road range, the battery upper limit temperature is set at the special value by being switched from the default value. When the vehicle completes running the battery upper limit temperature reduction road range and starts running the schedule effect road range, the battery upper limit temperature is returned to the default value from the special value.

id-US9550489B2    abstract-A method for regulating an energy recovery in a pedal-driven vehicle having a crank drive, an electric auxiliary drive and a rechargeable energy source includes: detecting a direction of rotation of the crank drive, and recovery of energy and storage of energy in the energy source when the direction of rotation of the crank drive is directed backward.

id-US10272902B2    abstract-A brake control system includes: a friction brake unit configured to generate a friction braking force; a regenerative brake unit configured to generate a regenerative braking force; and a brake control unit configured to control the regenerative brake unit and the friction brake unit based on a regenerative target value and a friction target value based on a target braking force, which is a target of the braking force to be provided to a wheel. The brake control unit controls the regenerative brake unit based on a second regenerative target value larger than a first regenerative target value that has been defined based on the target braking force.

id-US8508232B2    abstract-The battery system has a current detection circuit  2 , an amplifier  6 , and a detection circuit  7  that detects the current flowing through batteries  1  from amplifier  6  output. The current detection circuit  2  is provided with a voltage source circuit  8  that supplies a test voltage to the input-side of the amplifier  6 . Current detection lines  10  connect the current detection resistor  5  to the input-side of the amplifier  6 , and the detection circuit  7  stores a reference voltage corresponding to the current detection lines  10  in the connected state. When the voltage source circuit  8  supplies the test voltage to the input-side of the amplifier  6 , the detection circuit  7  compares the amplifier  6  output voltage with the reference voltage. The detection circuit  7  detects an open-circuit in the current detection lines  10  by the shift in voltage from the reference voltage.

id-US8479850B2    abstract-A fluid pressure brake unit generates a friction braking force by supplying an operating fluid to a wheel cylinder provided to each wheel of a vehicle so as to press a brake pad against the wheel. A regenerative brake unit generates a regenerative braking force by electric power regeneration to a motor that drives the wheel. A battery collects electric power from the motor. A low-temperature determination unit determines that the temperature of the battery is low when the temperature of the battery is below a predetermined temperature range. A battery temperature increasing unit generates, when the temperature of the battery is determined to be low, a braking force to the vehicle by at least either a fluid pressure brake unit or a regenerative brake unit during acceleration of the vehicle by the motor or the engine.

id-US8360533B2    abstract-Disclosed is a regenerative braking system capable of minimizing uncomfortable feeling during the braking operation while improving responsiveness and control performance by performing the braking operation using an electric motor. An electro-mechanical braking system is used when braking a rear wheel or front and rear wheels, so variable frictional braking is achieved, thereby maximizing the recovery rate of the regenerative energy.

id-US8272331B2    abstract-A single main steel wheel rides on a single main steel rail of a guideway to support and drive a carrier and to facilitate steering and provide a simplified, more compact and less costly construction. The carrier can support a car through a platform having elements and chocks for locking contact with a front bumper and front wheels of the car Auxiliary wheels and rails cooperate to cause nearly all weight to be carried through the single main wheel. Traction is increased when necessary through application of increased upward forces to undersides of auxiliary rails and/or through developing magnetic forces between the steel wheel and steel rail. An AC induction motor is a main source of drive power. Acceleration and braking are assisted through epicyclic gearing, braking means and a DC motor/generator that is connected to a battery and that drives the carrier if supply of AC fails.

id-US20110071712A1    abstract-A driving power control apparatus for a vehicle having an internal combustion engine and an electric motor includes a charge specifying unit and a schedule specifying unit. When determining that congestion exists ahead based on received wireless information, the charge specifying unit specifies a required charge quantity of a battery, which is needed at a congestion start, such that a charge quantity of the battery remains more than a predetermined quantity at a congestion end after traveling through the congestion using the motor. The schedule specifying unit extracts a partial section in advance of the congestion start. The schedule specifying unit further specifies a schedule of a control index in the partial section, such that the charge quantity of the battery at the congestion start is more than the required charge quantity.

id-US8710702B2    abstract-A regenerative electric power storage system installed onboard a DC electric rail car comprises: a filter unit which removes high frequency components from the DC power supplied through the catenary of a pantograph; a storage unit for storing power; a bidirectional DC/DC converter which is electrically connected between the filter unit and the storage unit; a DC/DC filter unit to remove high frequency noise; a voltage detection unit and a control unit which controls the switching of the bidirectional DC/DC converter. Instability is presented in the remaining systems of the electric rail car.

id-US20130218385A1    abstract-An electric vehicle and a range extender engine are shown including the controls to operate the same.

id-US20110061961A1    abstract-A four-wheel drive electric vehicle is provided. The vehicle comprises a chassis and a power system. The power system comprises batteries, an electric motor, a DC-DC converter and an electric motor controller which are electrically connected, and the chassis comprises a frame, a transmission/transfer case, a drive shaft, a front axle assembly as well as a rear axle assembly. The transmission/transfer case, the front axle assembly and the rear axle assembly are mounted on the frame. The transmission/transfer case is connected with the rear axle assembly directly and with the front axle assembly via the drive shaft. Under the control of the electric motor controller, the electric motor is driven to rotate by the batteries, whereby a power is transferred from the motor to the transmission/transfer case, and a part of the power is transferred to the rear axle assembly with the other part transferred to the front axle assembly via the drive shaft.

id-EP2306612A3    abstract-Terminals of a battery apparatus is connected to terminals of a vehicle body controller, respectively, and terminals of the battery apparatus are connected to terminals of a charger, respectively. The terminals are connected to each other through a communication path, and the terminals are connected to each other through a communication path. A termination resistor and a switch are connected in series between the communication paths. A microcomputer controls the switch based on a voltage of the terminal.

id-EP2314486A1    abstract-A brake system for a motor vehicle, comprising a friction brake (2) adapted to mechanically apply a braking force to the vehicle, a regenerative brake (4) adapted to apply a braking force to the vehicle, a brake pedal (6) adapted to be moved by a driver of the vehicle through a pedal range from not depressed (Pp 0 ) to fully depressed (Pp max ). The brake system further comprises a control unit (8) which comprises a working memory (10) with control instructions that refer inter alia to a brake pedal characteristic that incorporates inter alia a relationship between pedal depression and braking force BF, which control unit is adapted to activate the friction brake and the regenerative brake depending on pedal depression in accordance with said brake pedal characteristic.      The pedal range comprises at least two pedal positions, Pp 1  and Pp 2  which are chosen such that Ppo< Pp 1  < Pp 2 < Pp max  and which define three range segments A, B and C, where A is bounded by Pp 0  and Pp 1 , B by Pp 1  and Pp 2 . and C by Pp 2  and Pp max , the control unit being adapted to control the brakes so that in segment A, only the regenerative brake is activated to deliver an increasing braking force BF A  in response to increasing pedal depression; in segment B, only the regenerative brake is activated to deliver a substantially constant braking force BF B  in response to increasing pedal depression, and in segment C, the friction brake is activated so that an increasing total braking force BF C  is applied to the vehicle in response to increasing pedal depression.

id-EP2481948A1    abstract-Provided is a vehicle transmission apparatus including dual clutch transmission capable of improving travel stability even when running on a rough road. The apparatus comprises input shafts and output shafts to which rotational power from the input shafts is transmitted in a gear-shiftable manner; clutches that disengageably transmit rotational power from engine to the input shafts; rotational sensors that detect number of revolutions of wheels differentially driven through a differential device connected to both the output shafts to be capable of transmitting rotational power; a motor generator that rotates integrally with an input shaft and a controller that controls engagement/disengagement of the clutches, gear shifting between an input shaft and an output shaft and between another input shaft and another output shaft, and a regenerative operation of the motor generator according to signals from the rotational sensors.

id-JP5330939B2    abstract-

id-JP2011061957A    abstract-[challenges] to provide a vehicle control device and control method with increased possibility of early detection of failure. The control unit has the emergency switching condition of switching control from the first mode to the second mode in the case of sudden changes in the inverter current and motor torque as one of the switching judgment criteria of the control mode. The control unit determines whether the first condition, which includes the change of d axis current and q axis current of the inverter, and the second condition, which indicates the slip of the wheel, are true according to the change of wheel speed. I don't understand. When the first condition is valid and the second condition is valid, the control department carries out the fault detection processing that judges the fault of the inverter when the frequency of the establishment of emergency switching condition exceeds the threshold value. When the first condition is not valid and the second condition is not valid, the control department carries out the fault detection processing that judges the fault of the inverter. If the condition is true, stop the failure detection processing. Select diagram: figure 4
id-US9573569B2    abstract-A regenerative brake device for a vehicle includes a manual brake configured to apply a brake to a wheel of the vehicle by a manual operation of a brake lever; a motor configured to be coupled to a wheel of the vehicle, the motor being driven by a power from a battery, and also alternatively acting as a regenerative brake that charges the battery with an electromotive force of the motor; a brake sensor that detects a manual brake application point at which the manual brake is actuated from an operation amount of the brake lever; and a power control unit that performs regenerative power control for charging the battery with the electromotive force of the motor based on an output signal from the brake sensor so that the regenerative brake is generated in accordance with the operation amount of the brake lever.

id-US8860359B2    abstract-A hybrid energy storage system for supplying power to an application with a fluctuating load profile, such as, for example, electric vehicles, hybrid electric vehicles, plug-in hybrid electric vehicles, wind energy harvesting equipment and solar energy harvesting equipment. The hybrid energy storage system includes an ultra-capacitor electrically connected to a DC bus and a power source electrically connected to the DC bus via a controlled switch. The hybrid energy storage system further including a DC/DC converter connected between the power source and the ultra-capacitor, the DC/DC converter boosting a voltage of the power source to charge the ultra-capacitor. The DC/DC converter is preferably controlled to maintain a voltage of the ultra-capacitor at a higher value than the voltage of the power source.

id-US8590648B2    abstract-A hybrid drive train for a vehicle has an internal combustion engine, first and second electric machines and a transmission that are mechanically connected to one another to drive at least one axle of the vehicle. The internal combustion engine ( 1 ) and the first electric machine ( 2 ) are provided on an input shaft of the transmission ( 3 ), and the second electric machine ( 4 ) is provided on an output shaft ( 6 ) of the transmission or on an axle of the vehicle. The maximum power and/or the maximum torque of the internal combustion engine are/is substantially larger than the power or torque that can be transmitted by the transmission.

id-US8700241B2    abstract-Provided is a drive control device for a standby four-wheel drive vehicle having primary drive wheels coupled to a drive source including a motor generator that generates a regenerative braking torque and a clutch device disposed between the drive source and secondary drive wheels to switch a two-wheel drive state using the primary drive wheels and a four-wheel drive state using the primary drive wheels and the secondary drive wheels, including: a transmission torque control portion that causes the clutch device to set a transmission torque between the drive source and the secondary drive wheels to zero so as to allow only the primary drive wheels to perform regenerative braking if a request braking torque of the vehicle is equal to or lower than a predetermined primary-drive-wheel regeneration limit torque during the regenerative braking by the motor generator, the transmission torque control portion causing the clutch device to generate the transmission torque between the drive source and the secondary drive wheels so as to allow the primary drive wheels and the secondary drive wheels to perform the regenerative braking if the request braking torque exceeds the primary-drive-wheel regeneration limit torque.

id-JP5250523B2    abstract-

id-US20110079454A1    abstract-A hybrid vehicle has an engine, and a transmission having a transmission input member operatively connected to the engine and a transmission output member. A transfer case is operatively connected to the transmission output member and has a first and a second transfer case torque distribution member, each operable to distribute torque from the transmission output member. The first transfer case torque distribution member is operatively connected with one of the front and rear pairs of wheels for providing driving torque from the transmission output member to the one of the front and rear pairs of wheels. A propeller shaft extends from and is operatively connected at one portion to the second transfer case distribution member. A motor/generator is operatively connected to another portion of the propeller shaft.

id-JP5329366B2    abstract-

id-JP2011093335A    abstract-[challenges] in order to realize vehicle operation according to user requirements, a charge/discharge management control that can accelerate at least the discharge of the on-board storage device of hybrid vehicles in advance is realized. [solution] in a hybrid vehicle equipped with an electric motor configured to generate driving power from the storage device, an internal combustion engine, and a generator configured to generate charging power from the storage device by using the output of the internal combustion engine, the user can obtain the following information: When a charging request is detected through the switch preliminary operation (S100, S105), select the charging promotion mode (S150) used to advance the SOC of the storage device in preparation for the selection of EV mode or power mode. In the charging promotion mode, the charging of the storage device is promoted by increasing the output power of the internal combustion engine, compared to when the charging promotion mode is not selected. Select diagram in figure 10.
id-JP2011079500A    abstract-[challenges] to provide a hybrid drive system that can be accommodated compactly, USES a small number of motor generators, and makes it easy to utilize existing transmission design assets. [solution] hybrid drive device 1 has torque converter (fluid clutch) 3 and motor generator 5 which can output motor torque freely to drive transmission 4, and turbine runner 3b of torque converter 3 The motor generator 5 is connected to the input shaft 4a of the transmission 4 to output the motor torque. Selection diagram: figure 1
id-US20120262105A1    abstract-A battery apparatus is provided comprising a mechanical battery ( 40 ) including a flywheel. The battery apparatus further comprises a chemical battery ( 42 ) wherein the mechanical and chemical batteries ( 40, 42 ) are arranged, in use, to supply energy to a common load ( 48 ).

id-US20110114403A1    abstract-The invention encompasses a drivetrain or powertrain system including a unique, cost-effective, reliable means for creating a hybrid power system that utilizes a vehicle's stock manual transmission. The instant invention has the advantage of eliminating the cost and complexity of sophisticated transmissions, as well as replacing the vehicles starter and alternator. These basic components result in a cost effective, efficient and reliable drive system.

id-JP2011084117A    abstract-[challenges] to provide hybrid vehicles that are driven by a power unit that can achieve miniaturization and cost reduction and can increase driving efficiency. The hybrid vehicle has the first rotor, the first stator and the second rotor. The number of magnetic poles generated in the armature column of the first stator, the first rotating machine in which one of the first rotor and the second rotor is connected to the drive shaft and the output shaft are included in the hybrid vehicle. It is driven by a motor with a motor connected to the other side of the motor, a second rotating motor, and an electric storage device. Hybrid vehicles include a temperature detector for detecting parameters related to the temperature of the electric accumulator or the temperature of the electric accumulator, and a control unit for controlling the power unit. When the hybrid vehicle is running at least by driving force from the prime motor, the control unit controls at least one of the first and second rotators based on the temperature of the electric accumulator or parameters related to the temperature of the electric accumulator. I do. Select diagram in figure 50.
