id-KR20130106429A    abstract-초임계 열 회수 증기 발생기는 내부 영역을 형성하고 가스 입구 및 가스 출구를 갖는 덕트를 포함한다.  덕트는 가스 입구로부터 가스 출구로 가스를 전달하도록 구성된다.  가스 입구와 가스 출구 사이의 덕트의 부분은 내부 영역의 배기 가스 유동 세그먼트를 형성한다.  초임계 증발기가 내부 영역에 배치되고, 재가열기가 내부 영역에 배치된다.  재가열기 및 초임계 증발기는 배기 가스의 유동에 대해 서로 인접하여 배기 가스 유동 세그먼트 내에 배치된다.
id-EP2615265B1    abstract-
id-KR20130143508A    abstract-연소 보일러의 연료 소비량의 저감을 도모하여, 에너지 절약에 우수한 효과를 발휘하는 선박용 보일러를 얻는다. 상부 헤더(1)와 하부 헤더(2)의 사이를, 내부에 연소실(3)을 형성하여 다수의 수관군(4)으로 연결한 연소 보일러(5)와, 수관의 외면을 주 기기 배기가스가 흐르도록 하여 열 회수를 행하도록 한 주 기기 배기열 회수 보일러(6)를 조합한 복합 보일러(7)에 있어서, 또한, 보조 기기의 배기가스의 열을 회수하는 보조 기기 배기열 회수 보일러(8)와 복합 보일러(7)의 보일러수가 연통하도록 접속하여, 보조 기기 배기열 회수 보일러(8)로부터 발생하는 증기를 복합 보일러(7)의 상부 헤더(1)를 통해 증기 사용 기기로 공급되도록 하여, 보조 기기의 배기열을 유효하게 이용하여, 연소 보일러에서의 연료 소비량을 삭감할 수 있도록 했다.
id-WO2014003930A3    abstract-Certain embodiments of the invention may include systems, methods, and apparatus for determining online stress and life consumption of a heat recovery steam generator (HRSG 122). According to an example embodiment of the invention, a method for assessing components of a HRSG is provided. The method includes receiving HRSG design parameters (128); determining thermal stress data associated with the one or more HRSG components based at least in part on one or more historical, real-time, or calculated temperature sensor (120) data associated with the one or more HRSG components; and determining cycle-related life consumption data associated with the one or more HRSG components based at least in part on the HRSG design parameters and the determined thermal stress data.
id-US9795940B2    abstract-A drag chain carbonizer is provided with a system and methods for anaerobic thermal transformation processing to convert waste into various solid carbonized products and varied further co-products. The drag-chain carbonizer includes an adjustable bed depth mechanism, a heating mechanism, a pressure management mechanism, and a chain tensioning mechanism containing at least one position sensor for communication of an actuator position to at least one programmable logic controller (PLC). Carbonaceous waste is transformed into useful co-products that can be re-introduced into the stream of commerce at various economically advantageous points. Depending upon the input materials and the parameters selected to process the waste, including real time economic and other market parameters, the system adjusts co-products output to reflect changing market conditions.
id-US9702541B2    abstract-Provided is an inexpensive and simple solar power system. A solar power system according to the present invention includes: a heat collection apparatus ( 2, 4 ); a steam turbine ( 5 ), a power generator ( 16 ); a superheated steam supply line which supplies the steam turbine with superheated steam generated by the heat collection apparatus; a water supply line which condenses the steam expelled from the steam turbine into water and supplies the condensed water to the heat collection apparatus; a heat storage device ( 8 ) which has a heat storage medium; a first line which branches from the superheated steam supply line and which supplies the heat storage device with the superheated steam flowing through the superheated steam supply line; a second line which branches from the water supply line and which supplies the heat storage device with the water flowing through the water supply line; and a third line which supplies the steam turbine with superheated steam generated by the heat storage device. The heat storage device stores the heat of the superheated steam which has flowed through the first line in the heat storage medium, and heats the water which has flowed through the second line with the heat storage medium to thereby generate the superheated steam.
id-US9551241B2    abstract-To provide a waste heat recovery power generation plant for sintering facility capable of efficiently recovering a waste heat of a sintering machine in addition to that of a sintered-ore cooler, while restraining that sulfuric anhydride contained in an exhaust gas of the sintering machine forms drops. An SM boiler is configured to heat all of or a part of hot water generated by an SC boiler, by introducing a high temperature part of an exhaust gas of a sintering machine. At this time, a temperature of the hot water to be supplied to the SM boiler is controlled such that a temperature of an exhaust gas at an exhaust-gas temperature of the SM boiler is maintained at a temperature higher than an acid dew point.
id-WO2014005476A1    abstract-一种顺流式锅炉烟气余热回收系统，包括第一、第二换热器，所述第一换热器设于烟道高温侧，包括吸热段、和放热段，所述吸热段、放热段通过第一管路连接成循环回路，所述吸热段设于烟道中；所述第二换热器设于烟道低温侧，所述第二换热器包括第二管路的进口集管、出口集管；所述第一、第二换热器通过第三管路连接，所述第一换热器的放热段置于第三管路内，待加热介质流入所述第三管路中再通过第二换热器的进口集管进入第二换热器并且通过所述第二换热器的出口集管流出，该余热回收系统可以把烟温降地更低，大大提高了锅炉烟气余热节能回收的空间，降低了进入脱硫除尘设备的锅炉烟气温度，节省脱硫设备运行成本。
id-US20180056262A1    abstract-A drag chain carbonizer is provided with a system and methods for anaerobic thermal conversion processing to convert waste into various solid carbonized products and varied further co-products. The drag-chain carbonizer includes an adjustable bed depth mechanism, a heating mechanism, a pressure management mechanism, an atmospheric management mechanism, and a chain tensioning mechanism containing at least one position sensor for communication of an actuator position to at least one programmable logic controller (PLC). Carbonaceous waste is transformed into useful co-products that can be re-introduced into the stream of commerce at various economically advantageous points. Depending upon the input materials and the parameters selected to process the waste, including real time economic and other market parameters, the system adjusts co-products output to reflect changing market conditions.
id-CN103542396B    abstract-本发明提供一种实现燃烧锅炉的燃料消耗量的降低，并在节能方面发挥优异效果的船舶用锅炉。其为在水室（1）中将安装有使燃烧装置（2）的燃烧排气流通的烟管（3）的燃烧锅炉（4）和安装有使主机排气流通的烟管（5）的主机排热回收锅炉（6）进行组合，且分别设置燃烧锅炉（4）和主机排热回收锅炉（6）的排气的流出口（7、8）的复合锅炉（9），进一步将用于回收辅机的排气的热量的辅机排热回收锅炉（10）与复合锅炉（9）以炉水连通的方式连接，使辅机排热回收锅炉（10）产生的蒸汽经由复合锅炉（9）的上述水室（1）供应给蒸汽使用设备，从而能够有效地利用辅机的排热，削减燃烧锅炉（4）中的燃料消耗量。
id-CA2783061A1    abstract-A method of evaporating waste water utilizing waste heat employs a forced air thermal evaporator system having an air heat exchanger with: a waste heat inlet, a waste heat outlet, a cold air inlet and a hot air outlet;  a compressor connected with the cold air inlet to force air into the cold air inlet; and a distribution header having a hot air inlet connected with the hot air outlet, a waste water inlet connected to a waste water source, and air/water mixing nozzles connected with the hot air inlet and the waste water inlet. Engaging the compressor forces air through the heat exchanger and into the distribution header where the waste water is admixed with the hot air which then exits through spray nozzles as water vapor.
id-TW201418567A    abstract-一種快速啟動熱回收蒸汽產生器(HRSG)包括氣體入口、高壓部、可選的中壓部、可選的低壓部，以及氣體出口。至少一壓力部包括垂直蒸汽分離器。
id-US20210040391A1    abstract-A coke plant includes multiple coke ovens where each coke oven is adapted to produce exhaust gases, a common tunnel fluidly connected to the plurality of coke ovens and configured to receive the exhaust gases from each of the coke ovens, multiple standard heat recovery steam generators fluidly connected to the common tunnel where the ratio of coke ovens to standard heat recovery steam generators is at least 20:1, and a redundant heat recovery steam generator fluidly connected to the common tunnel where any one of the plurality of standard heat recovery steam generators and the redundant heat recovery steam generator is adapted to receive the exhaust gases from the plurality of ovens and extract heat from the exhaust gases and where the standard heat recovery steam generators and the redundant heat recovery steam generator are all connected in parallel with each other.
id-US9404394B2    abstract-A thermal/electrical power converter includes a gas turbine with an input couplable to an output of an inert gas thermal power source, a compressor including an output couplable to an input of the inert gas thermal power source, and a generator coupled to the gas turbine. The thermal/electrical power converter also includes a heat exchanger with an input coupled to an output of the gas turbine and an output coupled to an input of the compressor. The heat exchanger includes a series-coupled super-heater heat exchanger, a boiler heat exchanger and a water preheater heat exchanger. The thermal/electrical power converter also includes a reservoir tank and reservoir tank control valves configured to regulate a power output of the thermal/electrical power converter.
id-US11035292B2    abstract-A power generation system includes an inert gas power source, a thermal/electrical power converter and a power plant. The thermal/electrical power converter includes a compressor with an output coupled to an input of the inert gas power source. The power plant has an input coupled in series with an output of the thermal/electrical power converter. The thermal/electrical power converter and the power plant are configured to serially convert thermal power produced at an output of the inert gas power source into electricity. The thermal/electrical power converter includes an inert gas reservoir tank coupled to an input of the compressor via a reservoir tank control valve and to the output of the compressor via another reservoir tank control valve. The reservoir tank control valve and the another reservoir tank control valve are configured to regulate a temperature of the output of the thermal/electrical power converter.
id-US20160319197A1    abstract-A coke oven includes an oven chamber, an uptake duct in fluid communication with the oven chamber, the uptake duct being configured to receive exhaust gases from the oven chamber, an uptake damper in fluid communication with the uptake duct, the uptake damper being positioned at any one of multiple positions, the uptake damper configured to control an oven draft, an actuator configured to alter the position of the uptake damper between the positions in response to a position instruction, a sensor configured to detect an operating condition of the coke oven, wherein the sensor includes one of a draft sensor, a temperature sensor configured to detect an uptake duct temperature or a sole flue temperature, and an oxygen sensor, and a controller being configured to provide the position instruction to the actuator in response to the operating condition detected by the sensor.
id-US9587827B2    abstract-A carbon monoxide (CO) boiler or steam generator having a water cooled CO boiler floor with screen gas distribution inlet to enhance distribution of CO gas in a CO boiler. Either the front or rear wall tubes of the steam generator form an integral screen and the tubes continue, forming a membraned, gas tight enclosure. The floor has a “knee” to redirect the incoming waste CO gas up into the integral screen. The screen may be provided with tube erosion shields to prevent erosion of the screen tubes and to control the distribution of waste gas across the plan area of the furnace.
id-US8684072B2    abstract-A gas generator has an elongate combustion housing shaped to fit within a borehole for generating gasses in the borehole for use in the recovery of petroleum products. The gas generator includes a plurality of annular cooling jacket segments that surround the elongate combustion housing, each of the annular cooling jacket segments having an inlet port and an outlet port for allowing water to flow therethrough. A plurality of apertures through the elongate combustion housing allow water to flow from the plurality of annular cooling jacket segments into the elongate combustion chamber.
id-US20150252692A1    abstract-In an ORC energy converter with parallel preheaters and evaporators different waste heat streams of an internal combustion engine are utilized with parallel evaporators in a common ORC energy converter. The ORC energy converter with parallel evaporators has the same working fluid for each evaporator and the working fluid is separated after the pre-feed system or the feed system and the flows are mixed after the evaporators or at the condenser inlet. Also the working fluid sides of the evaporators can be combined so that only the heat source sides are separated.
id-KR101300699B1    abstract-본 발명은 압축공기 에너지저장을 이용한 차량용 전력저장장치 및 이의 전력저장방법에 관한 것으로서, 차량 운행시 발생하는 유효에너지와 외부로부터 이용 가능한 에너지원을 활용하여 새로운 개념의 차량 기능을 창출하는 것을 목적으로 하며, 보다 상세하게는 차량 운행시 버려지는 유효 에너지를 사용하기 편리한 전력으로 전환, 효과적으로 저장하여 사용할 수 있는 수단을 특징으로 하며, 급증하는 전력수요에 맞추어 차량의 운행시, 주정차시에 시간적, 공간적 제약을 받지 않고 필요시 사용할 수 있는  압축공기 에너지저장을 이용한 차량용 전력저장장치 및 이의 전력저장방법에 관한 것이다.
id-US20150292732A1    abstract-The present invention provides a process for power recovery in a process for producing ethylene, comprising steam cracking a hydrocarbon feed to produce a cracked gas product; cooling the cracked gas product by indirect heat exchange with high pressure liquid water to obtain cooled cracked gas product while evaporating the high pressure liquid water to high pressure steam; expanding the high pressure steam in a first steam expansion turbine to produce power and to obtain medium pressure steam; heating at least part of the medium pressure steam to increase the temperature of the medium pressure steam by passing the medium pressure steam through a convection zone of the cracking furnace and retrieving reheated medium pressure steam from the convection zone; expanding at least part of the reheated medium pressure steam in a second steam expansion turbine to produce power and to obtain low pressure steam.
id-DE102012214444A1    abstract-Die Erfindung betrifft eine Gas- und Dampfturbinenanlage (1) umfassend einen Abhitzedampferzeuger (11) und einen Kühlturm (21), wobei eine Abgasleitung (26) den Abhitzedampferzeuger (11) mit dem Kühlturm (21) verbindet. Die Erfindung betrifft ferner ein Verfahren zum Betrieb einer solchen Gas- und Dampfturbinenanlage.
id-KR20140024532A    abstract-선박의 폐열 회수 시스템 시스템이 개시된다. 상기 선박의 폐열 회수 시스템은 흡기부와 배기부를 포함하고 가동시 발생하는 배기가스를 상기 배기부를 통하여 배출하는 엔진, 상기 엔진의 배기부를 통하여 배출되는 배기가스의 열에너지에 의해 압축공기를 생성하여 상기 엔진의 흡기부로 공급하는 터보차저, 상기 터보차저를 구동시키면서 배출되는 배기가스를 공급받고, 공급되는 배기가스의 열에너지를 이용하여 급수되는 물을 가열하여 포화증기를 생성하는 이코노마이저, 상기 이코노마이저로부터 공급되는 포화증기를 상기 엔진의 배기가스를 이용하여 재가열함으로써, 포화증기를 과열증기로 변환하여 공급하는 열교환수단, 상기 열교환수단으로부터 출력되는 과열증기를 공급받아 동력을 생성하는 스팀터빈, 및 상기 스팀터빈의 동력에 의하여 전력을 생산하는 발전기를 포함하는 것을 특징으로 한다.
id-DE202012008143U1    abstract-Geschützt werden soll das Konzept „Sechstakt-Dampfhybrid”. Dadurch gekennzeichnet, daß 1. Nicht zwei oder vier, sondern sechs Takte zu einem Verbrennungszyklus gehören. 2. Der Kolben wechselweise durch Explosionsdruck (Takt 3) und Dampfdruck (Takt 5) getrieben wird.
id-KR101387757B1    abstract-선박용 스팀 생성 장치가 개시된다. 본 발명의 일 실시예에 따른 선박용 스팀 생성 장치는, 엔진으로부터 배출되는 제1 배기가스의 폐열을 이용하는 제1 폐열 보일러, 연료전지로부터 배출되는 제2 배기가스의 폐열을 이용하는 제2 폐열 보일러, 상기 제1 폐열 보일러와 상기 제2 폐열 보일러의 유입 측에 각각 설치되어, 제1 배기가스의 량과 온도 및 제2 배기가스의 량과 온도에 따라, 물 라인으로 유입되는 물의 양을 제어하는 제1 밸브와 제2 밸브, 및 상기 제1 폐열 보일러와 상기 제2 폐열 보일러의 유출 측에 설치되어, 스팀 라인으로 공급되는 스팀의 역류를 방지하는 제1 체크 밸브와 제2 체크 밸브를 포함한다.
id-US20140048021A1    abstract-Methods for retrofitting vaporizers to have lances of a different cross sectional shape than lances previously installed in the vaporizers without having to carry out extensive modifications to manifolds that are attached to the lances or without using coupling tubes that transition from a first cross sectional shape to a second cross sectional shape. Plated lances for retrofitting a vaporizer. The plated lances include lances connected to a plate having an orifice configured so that fluid flows through the orifice into a lumen of the lance.
id-KR101264609B1    abstract-본 발명은 연소실에 공급된 연료와 압축된 연소용 공기가 연소되어 배기가스가 발생되는 연소단계; 상기 연소단계에서 발생된 배기가스를 이용하여 발전하는 발전단계; 및 상기 배기가스의 열이 배열회수보일러에 의해 회수되고, 상기 회수된 열과 증기터빈을 이용하여 발전하는 배열회수 및 발전단계를 포함하는 복합화력 발전방법에 있어서, 상기 연소단계에서 고열용량 가스를 연료와 함께 공급함으로써, 화염 내부의 국부적인 고온발생부를 줄여 이산화질소의 생성을 억제하는 것을 특징으로 하는 복합화력 발전의 황연 발생억제방법을 제공한다.  본 발명의 복합화력 발전소의 황연 발생억제방법을 사용함으로써, 부분부하시 발생하는 황연을 효과적으로 제거할 수 있고, 종래의 황연 발생억제방법에 비해 친환경성 및 경제성을 향상시킬 수 있다.
id-WO2014047685A1    abstract-The invention provides methods of generating electric power from underground coal seams with capture of carbon dioxide.
id-WO2014041037A2    abstract-Erfindungsgemäß ist eine Energiewandlervorrichtung zum Bereitstellen von Regelleistung, mit welcher Energieträger Strom und Gas in Endenergie Strom und Wärme umgewandelt werden vorgesehen. Die Energiewandlervorrichtung umfasst eine Stromheizeinrichtung zum Erwärmen eines Wärmeträgers, eine Kraftwärmekopplungseinrichtung, mit welcher Gas in Strom und Wärme umsetzbar ist, wobei mit der Wärme ein Wärmeträger erwärmt wird, und/oder eine Gasheizeinrichtung zum Erwärmen des Wärmeträgers. Weiterhin ist eine Steuereinrichtung vorgesehen. Die Steuereinrichtung steuert die Zuführung der Energieträger an die Stromheizeinrichtung, die Kraftwärmekopplungseinrichtung und/oder die Gasheizeinrichtung derart, dass automatisch die Intensität des Betriebs der Stromheizeinrichtung, der Kraftwärmekopplungseinrichtung und/oder Gasheizeinrichtung gesteuert wird, um die gewünschte Wärme- und/oder Strommenge bereitzustellen. Die Steuereinrichtung ist derart ausgebildet, dass mit unterschiedlichen Verhältnissen der Energieträger die gewünschte Menge an Wärme und/oder Strom bereitgestellt werden kann, so dass bei Bedarf zumindest der Verbrauch eines Energieträgers erhöht oder verringert werden kann.
id-EP2711507A2    abstract-A combined-cycle plant, which may be used on thermal power stations, comprisng a gas turbine unit (1), a waste-heat steam boiler (6) connected with it along the gas circuit by transitional waste-heat flue and comprising two or more steam-water lines of different pressure levels, a steam turbine unit (10) connected to the steam-water lines by steam and water pipes, a condenser (13), a condensate pump (14), a feed pump (20), a deaerator (18), a waste gas flue, a smoke flue and junction pipes. The steam turbine unit contains a steam turbine of one pressure level. The steam-water line of lower pressure level of the waste-heat boiler is connected with the adjacent steam water line of higher pressure level by jet apparatus. The technical result is the downsizing of a combined-cycle plant while increasing its reliability.
id-US20140090377A1    abstract-An electric generating system employing a nuclear reactor to heat feedwater prior to fossil fueled boiler and superheater sections to economically produce electricity with reduced greenhouse gas and other polluting emissions
id-EP2711069A2    abstract-Conformément à ce procédé : des fumées à épurer (1) sont envoyées successivement dans un échangeur de chaleur (101), qui refroidit ces fumées d'au moins 20°C et d'au plus 100°C et qui produit un flux d'eau surchauffée et/ou de vapeur d'eau (4), puis dans un séparateur gaz-solides (201), une fraction principale (6) du flux d'eau surchauffée et/ou de vapeur d'eau, qui en représente entre 80% et 98% en masse, est introduite, à une température comprise entre 120°C et 220°C, dans une unité de production d'électricité (301) fonctionnant selon un cycle de Rankine à fluide organique et y est utilisée comme source chaude entrante pour produire de l'électricité, et la fraction restante (5) du flux d'eau surchauffée et/ou de vapeur d'eau est envoyée vers un réacteur d'activation (401) qui est alimenté au moins par une fraction recirculée (10) de résidus solides (8) collectés par le séparateur gaz-solides.
id-DE102012108944A1    abstract-Dampferzeuger (1) zur Erzeugung von Dampf mit Hilfe eines Energieträgermediums, insbesondere Abhitzedampferzeuger zur Anordnung hinter einer Brennkraftmaschine, insbesondere mit einer thermischen Dampfleistung von weniger als 51 MW, mit einem Kessel (5), welcher über einen Gaseinlass (3) und einen Gasauslass (40) verfügt, um ein Energieträgermedium durch einen mit einer Außenhülle (7) begrenzten Innenraum des Kessels (5) zu leiten, und einem in dem Innenraum des Kessels (5) angeordneten Rohr (42, 42.1) zur Durchleitung eines zu verdampfenden Mediums, wobei die den Innenraum begrenzende Außenhülle (7) den Genus Eins aufweist.
id-US20140137779A1    abstract-Substantially pure high pressure steam is produced within a high pressure heat exchanger. Heat for the high pressure heat exchanger is provided from an outlet of an oxy-fuel combustion gas generator which discharges a steam/CO 2  mixture at high pressure and temperature. The gas generator combusts oxygen and hydrocarbon fuel and mixes with water which can include contaminates therein in the form of dissolved solids or hydrocarbons. A separator is typically provided downstream of the gas generator and upstream of the heat exchanger and the steam/CO 2  mixture is discharged from the gas generator at saturation temperature. A water fraction of the steam/CO 2  mixture is discharged from the separator along with dissolved solids in concentrated brine form. The water heated into steam by the heat exchanger can be at least partially water separated within a condenser downstream of the heat exchanger.
id-US20140110109A1    abstract-Systems and methods generate steam from produced water by passing the produced water through first and second steam generators coupled together. The first steam generator produces wet steam in which a liquid effluent with impurities of the produced water passes to the second steam generator. The second steam generator combusts fuel and oxidant in direct contact with the liquid effluent. The first and second steam generators limit fouling and waste while providing a combined steam output that may include combustion products from only the second steam generator.
id-CN104769378A    abstract-本发明涉及一种水泥制造设备的余热利用方法，工艺气体的热量通过换热器(21)用于加热水蒸气，并且水泥制造设备具有至少一个煅烧器(2、4)和至少一个用于加热原料粉末的换热器(1)，该换热器由旋流器(1a、1b)的序列构成，并且本发明涉及一种水泥制造设备，水泥制造设备具有至少一个煅烧器(2、4)和至少一个用于加热原料粉末的换热器(1)，该换热器由旋流器(1a、1b)的序列构成。按本发明建议，工艺气体在煅烧器(4)的出口(10)上和/或在换热器(1)中沿气流方向的第一旋流器(1b)的气体侧的出口(11)上提取，并且在蒸汽锅炉(21)中排出热量之后，已冷却的工艺气体导回到换热器(1)中沿气流方向的第二旋流器(1a)或第三旋流器中。这具有如下优点，即由工艺过程中提取的热量能用于继续加热为再利用的热量，因此该未再利用的热量能有效地转变成电能。
id-CN104487661B    abstract-本发明提供一种内燃机系统及具备该内燃机系统的船舶以及内燃机系统的运行方法。当进行发电的增压器进行发电停止动作或发电开始动作时，该内燃机系统能够避免在废气锅炉中产生的蒸汽量的急剧变动而使蒸汽涡轮及蒸汽涡轮发电机稳定地运行。当汽水分离器(12)内的水位低于容许水位范围时，向打开方向控制供水控制阀(27)，并且，当高于该容许水位范围时，向关闭方向控制，蒸汽入口控制阀(22)以根据增压器(3)的发电机(3c)所产生的发电量的增减来弥补蒸汽涡轮发电机(40)所产生的发电量的方式进行控制。当进行使增压器(3)的发电机(3c)停止发电的增压器发电停止动作，和/或，使增压器(3)的发电机(3c)开始发电的增压器发电开始动作时，扩大汽水分离器(12)的容许水位范围。
id-WO2014064484A1    abstract-The vehicle (1) comprises: - a chassis (2) having an average plane (P) which is substantially horizontal when the vehicle is on a substantially horizontal ground; - an internal combustion engine (4) and an exhaust line (12) collecting exhaust gases from said engine; - a Rankine system (13), comprising a tank (15) for a working fluid, said working fluid flowing in a loop and being successively evaporated in a heat exchanger (16) by heat exchange with the exhaust gases, expanded in an expander (17), condensed in a condenser (18) and compressed in a pump (19). With respect to a direction (Z) that is substantially orthogonal to the chassis average plane (P), the condenser (18) is installed higher than the tank (15), and the tank (15) is installed higher than the pump (19).
id-KR20140056531A    abstract-본 발명은 선박용 보일러 시스템에 관한 것으로서, 선박의 추진력을 제공하는 메인엔진으로부터 배출되는 배기가스의 폐열을 보일러수와 열교환하는 제1 이코너마이저; 전원 공급용 발전기를 구동하는 발전기엔진으로부터 배출되는 배기가스의 폐열을 보일러수와 열교환하는 제2 이코너마이저; 및 상기 제1 이코너마이저와 제2 이코너마이저로부터 열교환된 스팀/보일러수를 공급받아 스팀을 분리/생산하는 보일러;를 포함한다. 본 발명은 발전기엔진으로부터 배출되는 배기가스의 폐열을 보일러의 스팀생산에 이용함으로써, 보일러의 연료를 절감할 수 있고, 스팀생산시스템을 다원화시킴으로써, 선박운항에 필요한 스팀공급을 안정적으로 유지시킬 수 있는 효과를 갖는다.
id-WO2014065158A1    abstract-発電コストの増加が抑制される複合発電プラントを提供するため、太陽熱で蒸気を発生する第１発電プラントと、ボイラで蒸気を発生する第２発電プラントと、蒸気タービンと、発電機(64,65)を備え、第１発電プラントは、低温加熱装置(13)と、汽水分離装置(4)と、汽水分離装置(4)で分離した蒸気を太陽熱で過熱する高温加熱装置(14)を備え、第２発電プラントは、再熱蒸気系熱交換器(10a)と主蒸気系熱交換器(10b)を有する蒸気発生部と、給水ポンプ(11)と、給水ポンプ(11)からの水を蒸気タービンからの抽気蒸気で加熱する給水加熱器(12)を備え、高圧タービン(60)と中圧タービン(61)と低圧タービン(62)を備えて、第１発電プラント使用の第１発電モードでは、中圧タービン(61)と低圧タービン(62)で発電し、第２発電プラント使用の第２発電モードでは、高圧タービン(60)と中圧タービン(61)と低圧タービン(62)で発電する。
id-TW201418444A    abstract-本發明關於一種用於在焦爐組中產生多個蒸汽流或熱水流之設備，該設備由具有一體成型廢氣閥的一熱交換器構成，並且該熱交換器被安排在一焦爐組中的一單一焦爐處，該設備允許對一焦爐的廢氣體積流速進行調節並且同時允許由該熱交換器產生蒸汽。本發明還關於一種用於在一焦爐組中產生多個蒸汽流或熱水流之方法，根據該方法在一熱回收型的焦爐組中的該等不同焦爐處，藉由使每個焦爐的廢氣流通過一熱交換器而產生該等蒸汽流或熱水流，該熱交換器裝配有一可控廢氣閥，以便能夠對每個焦爐的廢氣流進行調節並且將廢氣壓力維持在一恆定值，同時在每個單獨的焦爐處以可控的蒸汽流速產生蒸汽。
id-US20140116049A1    abstract-A system includes a first steam generator configured to generate a first boiler feedwater, a second steam generator configured to generate a second boiler feedwater, a common boiler feedwater configured to combine the first boiler feedwater and the second boiler feedwater to produce a common boiler feedwater, and a heater configured to receive the common boiler feedwater to heat a gas.
id-US20140099591A1    abstract-A duct burner assembly for a HRSG having a casing that defines a combustion chamber with a liner for communicating an exhaust gas. A firing runner attaches to the liner and extends through the combustion chamber. The firing runner defines a plurality of orifices for emitting combustible gas and sustaining a flame. A flame stabilizer attaches to the firing runner and is configured to at least partially shield the plurality of orifices from the exhaust gas. A guide plate attaches to the firing runner and is configured to define a slot between the liner and the guide plate. The guide plate has an upstream end and a downstream end wherein the downstream end is closer to the lining than the upstream end to reduce turbulent flow of the exhaust gas through the slot and cool the liner.
id-DE102012020176A1    abstract-Die Erfindung beschreibt einen Abgaswärmetauscher (3) für Verbrennungsmotoren (1), wobei die Verbrennungsmotoren mit wechselnden Lastzuständen betrieben werden und somit wechselnde Wärmeenergieausstöße aufweisen. Der Abgaswärmetauscher dient als Verdampfer für Arbeitsmittel eines ORC Prozesses (2) und ist mit einem Bypasskanal (5) und einer Abgas-Steuerungsvorrichtung (4) ausgestattet, die dem Abgaswärmetauscher zugeführte Abgasmenge und somit die Menge der zugeführten Wärmeenergie regelt.
id-JP2014089023A    abstract-【課題】燃焼ガスからの熱回収率を向上でき、かつ、コンパクト化できるボイラを提供する。 【解決手段】給気ダクト６０を流通する燃焼用空気と、排気筒８０を流通する燃焼ガスとの間で熱交換を行うエアヒータ５０を備え、排気筒８０は、上下方向に延びる下向き排気路部８３を有し、給気ダクト６０は、送風機３０との接続側から上方に延びると共に下向き排気路部８３に平行して配置される第２上向き給気路部６３を有し、エアヒータ５０は、下向き排気路部８３及び第２上向き給気路部６３が位置する部分に配置される。 【選択図】図１
id-WO2014068322A1    abstract-Embodiments of the present invention provide cleaning apparatus (200) comprising: an applicator portion (201) having a fluid delivery outlet through which cleaning fluid heated in a boiler (210) may be dispensed; a boiler (210) through which a flow of cleaning fluid may be established from a fluid source (202) to the fluid delivery outlet of the applicator portion (201); and a heater portion (220), the boiler (210 comprising a heater conduit through which a flow of heated gases generated by the heater portion (220) may be established thereby to heat cleaning fluid in the boiler (210), the boiler (210 comprising a pair of hollow tubes being an inner tube arranged to pass through an outer tube, the boiler (210) being arranged wherein cleaning fluid to be heated may be heated in a reservoir provided between the tubes, the inner tube defining at least a portion of the heater conduit.
id-US9500159B2    abstract-An electricity generation unit  1 A includes a combustor  11 , a heater  13 , and a Rankine cycle circuit  20 . The combustor  11  combusts a solid fuel. A combustion gas generated in the combustor  11  passes through a flue  12 . The heater  13  contains a heat storage material, and heats the heat storage material by allowing heat exchange to take place between the combustion gas in the flue  12  and the heat storage material. The Rankine cycle circuit  20  has an evaporator  21  that evaporates a working fluid in the Rankine cycle by allowing heat exchange to take place between the heat storage material heated in the heater  13  and the working fluid. With this configuration, stable operation of an electricity generation unit using a combustion gas of a solid fuel is achieved.
id-DE102012109664A1    abstract-Die Erfindung betrifft eine Vorrichtung zur Wiederverwertung und Umwandlung von Wärme, umfassend ein erstes Wärmeaustauschrohr (11), an dessen eines Ende ein Dampfdruckpufferbereich (12) angeschlossen ist, wobei zwischen dem distalen Ende des ersten Wärmeaustauschrohrs (11) und dem Dampfdruckpufferbereich (12) ein Ausdehnungsventil (14) angeordnet ist, wobei an das andere Ende des Dampfdruckpufferbereiches (12) ein zweites Wärmeaustauschrohr (13) angeschlossen ist, an dessen distalem Ende eine Spritzdüse (30) angeschlossen ist; und einen Wasserspeicherbehälter (20), der als Speicherbehälter für ein Medium zum Wärmeaustausch für eine Abgasableitvorrichtung (10) dient, wobei der Wasserspeicherbehälter (20) mittels einer Pumpe (21) an das erste Wärmeaustauschrohr (11) angeschlossen ist. Das bei Hochtemperatur ausgestoßene Abgas wird mit Wasser einem Wärmeaustausch unterzogen, wodurch sich Wasserdampf mit Hochdruck und Hochtemperatur ergibt und aus der Spritzdüse (30) am distalen Ende austritt, wobei die Spritzdüse (30) zusätzlich an eine weitere Einrichtung wie eine Turbine angeschlossen werden kann, um Energie zu produzieren und sie wiederzuverwerten.
